job_name,job_failure,complexity_score,cos_hour,cpu_avg_max,cpu_avg_mean,cpu_max_max,cpu_max_mean,cpu_mem_ratio,cpu_spike_mean,critical_path_proxy,cx_dag,cx_parallel,cx_pressure,cx_retry,cx_span,dag_complexity,dag_depth,dependency_density,fan_in_max,fan_in_mean,first_start_time,inst_duration_max,inst_duration_mean,inst_duration_std,instance_count,job_span,local_arrival_density_200,machine_cpu_max,machine_cpu_mean,machine_cpu_std,machine_disk_mean,machine_mem_max,machine_mem_mean,machine_mem_std,machine_net_in_mean,machine_net_out_mean,machine_pressure,max_instances_per_task,mean_instances_per_task,mem_avg_max,mem_avg_mean,mem_max_max,mem_max_mean,mem_spike_mean,parallelism_proxy,plan_cpu_max,plan_cpu_mean,plan_cpu_sum,plan_mem_max,plan_mem_mean,plan_mem_sum,prev_failure_rate_200,prev_runtime_mean_200,resource_product_sum,root_task_ratio,runtime_span,sin_hour,submit_day,submit_hour,task_count,task_duration_max,task_duration_mean,total_instances,unique_machines,unique_task_count
j_1768494,0,,0.7071067811865476,52.0,32.07692307692308,72.0,59.30769230769231,,27.23076923076923,,,,0.0,0.0,0.015654760351696686,,,,,,359449,18,10.615384615384615,5.8954567470561825,13,,0.01508978421608571,,,,,,,,,,,,,0.15,0.03461538461538462,0.16,0.036153846153846154,0.0015384615384615391,,,,,,,,0.01,59.14,,,18,0.7071067811865476,4.0,3.0,,,,,13,
j_972762,0,0.001014132768313413,0.7071067811865476,78.0,78.0,87.0,87.0,499.9999975,9.0,1.0,0.0,0.005891176213661826,0.0,0.0,0.0008697089084275937,2.386294361119891,1.0,0.0,0.0,0.0,359457,1,1.0,,1,1.0,0.015118300703000983,,,,,,,,,,,1.0,1.0,0.03,0.03,0.03,0.03,0.0,0.49999999975,100.0,100.0,100.0,0.2,0.2,0.2,0.01,58.815,20.0,1.0,1,0.7071067811865476,4.0,3.0,1.0,1.0,1.0,1.0,1,1.0
j_1677509,0,,0.7071067811865476,73.0,49.48809523809524,162.0,83.05952380952381,,33.57142857142857,,,,0.0,0.0,0.010436506901131124,,,,,,359464,12,7.380952380952381,1.796279702270624,84,,0.015126304643775526,,,,,,,,,,,,,0.31,0.07642857142857143,0.33,0.09202380952380954,0.015595238095238096,,,,,,,,0.01,58.205,,,12,0.7071067811865476,4.0,3.0,,,,,68,
j_914924,0,,0.7071067811865476,93.0,44.11623616236162,176.0,83.61808118081181,,39.50184501845018,,,,0.0,0.0,0.022612431619117437,,,,,,359503,26,5.708487084870849,4.811788696629963,542,,0.015340952673161002,,,,,,,,,,,,,0.28,0.0409409594095941,0.3,0.056346863468634684,0.01540590405904059,,,,,,,,0.01,57.88,,,26,0.7071067811865476,4.0,3.0,,,,,498,
j_491255,0,,0.7071067811865476,45.0,45.0,59.0,59.0,,14.0,,,,0.0,0.0,0.0017394178168551875,,,,,,359556,2,2.0,,1,,0.015356265356265355,,,,,,,,,,,,,0.06,0.06,0.07,0.07,0.010000000000000009,,,,,,,,0.01,58.01,,,2,0.7071067811865476,4.0,3.0,,,,,1,
j_1502362,0,,0.7071067811865476,68.0,68.0,84.0,84.0,,16.0,,,,0.0,0.0,0.0008697089084275937,,,,,,359565,1,1.0,,1,,0.015363343063450606,,,,,,,,,,,,,0.03,0.03,0.06,0.06,0.03,,,,,,,,0.01,57.97,,,1,0.7071067811865476,4.0,3.0,,,,,1,
j_1366946,0,,0.7071067811865476,67.0,41.64,136.0,86.28,,44.64,,,,0.0,0.0,0.02348214052754503,,,,,,359625,27,16.6,3.3073819722257785,50,,0.01537042729787888,,,,,,,,,,,,,0.3,0.0562,0.34,0.094,0.0378,,,,,,,,0.01,57.93,,,27,0.7071067811865476,4.0,3.0,,,,,50,
j_1190471,0,,0.7071067811865476,84.0,84.0,93.0,93.0,,9.0,,,,0.0,0.0,0.0008697089084275937,,,,,,359715,1,1.0,,1,,0.015298707259236596,,,,,,,,,,,,,0.04,0.04,0.06,0.06,0.019999999999999997,,,,,,,,0.01,57.695,,,1,0.7071067811865476,4.0,3.0,,,,,1,
j_767710,0,,0.7071067811865476,40.0,26.1,109.0,86.2,,60.1,,,,0.0,0.0,0.014785051443269094,,,,,,359747,17,7.15,2.9607075967890197,20,,0.015336247220305192,,,,,,,,,,,,,0.21,0.0465,0.22,0.051000000000000004,0.0045,,,,,,,,0.01,57.41,,,17,0.7071067811865476,4.0,3.0,,,,,18,
j_1929596,0,,0.7071067811865476,113.0,78.04615384615384,264.0,171.77692307692308,,93.73076923076923,,,,0.0,0.0,0.039136900879241716,,,,,,359800,45,24.476923076923075,12.0484907766092,130,,0.015301048121796341,,,,,,,,,,,,,0.34,0.2326923076923077,0.37,0.28469230769230774,0.05200000000000002,,,,,,,,0.01,56.895,,,45,0.7071067811865476,4.0,3.0,,,,,124,
j_1687144,0,0.09108902478557866,0.7071067811865476,89.0,69.0,89.0,69.0,249.99999875,0.0,3.0,0.2913595501115665,0.023671356105630478,0.0,0.0,0.0008697089084275937,8.218875824868201,3.0,0.187499999953125,2.0,0.75,359813,1,0.75,0.5,4,1.0,0.015296367112810707,,,,,,,,,,,1.0,1.0,0.02,0.02,0.02,0.005,-0.015,1.999999999,50.0,50.0,200.0,0.2,0.2,0.8,0.01,57.075,40.0,0.5,1,0.7071067811865476,4.0,3.0,4.0,1.0,0.75,4.0,4,4.0
j_258145,0,0.13296355056878448,0.7071067811865476,104.0,42.04838709677419,350.0,83.2258064516129,275.22935704065316,41.17741935483871,30.0,0.4067804427809178,0.06677482253773448,0.0,0.0,0.006087962358993156,10.529429087511424,3.0,0.22222222214814813,2.0,0.6666666666666666,359919,7,3.193548387096774,2.079081683138325,62,10.0,0.015233452662045854,,,,,,,,,,,31.0,20.666666666666668,0.84,0.4106451612903226,1.04,0.48129032258064514,0.0706451612903226,5.6363636358512395,100.0,100.0,300.0,0.49,0.3633333333333333,1.0899999999999999,0.01,57.035,109.0,0.6666666666666666,7,0.7071067811865476,4.0,3.0,3.0,10.0,7.666666666666667,62.0,60,3.0
j_1891295,0,,0.5000000000000001,89.0,59.84297520661157,125.0,64.85123966942149,,5.008264462809917,,,,0.0,0.0,0.022612431619117437,,,,,,360151,12,0.6859504132231405,1.6022539220903766,121,,0.015047776690993907,,,,,,,,,,,,,0.04,0.02041322314049587,0.05,0.020840336134453782,8.26446280991736e-05,,,,,,,,0.01,55.43,,,26,0.8660254037844386,4.0,4.0,,,,,114,
j_303098,0,0.044028127154824716,0.5000000000000001,40.0,29.0,48.0,44.0,249.99999875,15.0,2.0,0.14041661797304292,0.011817902844318044,0.0,0.0,0.0008697089084275937,5.19722457733622,2.0,0.249999999875,1.0,0.5,360152,1,0.5,0.7071067811865476,2,1.0,0.015064778547755349,,,,,,,,,,,1.0,1.0,0.02,0.02,0.02,0.01,-0.01,0.9999999995,50.0,50.0,100.0,0.2,0.2,0.4,0.01,55.54,20.0,0.5,1,0.8660254037844386,4.0,4.0,2.0,1.0,0.5,2.0,2,2.0
j_1518416,0,0.37421048428244225,0.5000000000000001,205.0,58.5743073047859,1082.0,136.4189756507137,242.51069841331213,77.84466834592779,1610.0,0.9999999999500462,0.02596346034038285,0.0,0.0,0.468773101642473,22.973759605521458,7.0,0.0588235294083045,6.0,1.0,360269,197,22.93534844668346,15.07794933537036,1191,542.0,0.01517105362967458,,,,,,,,,,,256.0,70.05882352941177,0.19,0.05918088737201365,0.33,0.08264505119453924,0.023089840470193117,2.193370165741817,100.0,100.0,1700.0,0.59,0.4123529411764706,7.01,0.01,55.435,701.0,0.47058823529411764,539,0.8660254037844386,4.0,4.0,17.0,230.0,52.529411764705884,1191.0,989,17.0
j_1854434,0,,0.5000000000000001,18.0,11.0,72.0,42.5,,31.5,,,,0.0,0.0,0.005218253450565562,,,,,,360293,6,4.25,2.362907813126304,4,,0.015238095238095238,,,,,,,,,,,,,0.2,0.1125,0.2,0.1325,0.020000000000000004,,,,,,,,0.01,58.115,,,6,0.8660254037844386,4.0,4.0,,,,,4,
j_1523764,0,,0.5000000000000001,6.0,5.333333333333333,21.0,20.333333333333332,,15.0,,,,0.0,0.0,0.07740409285005584,,,,,,360406,88,80.33333333333333,10.785793124908958,3,,0.015129737499054392,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.01,58.115,,,89,0.8660254037844386,4.0,4.0,,,,,3,
j_1256127,0,,0.5000000000000001,95.0,78.27272727272727,134.0,107.9090909090909,,29.636363636363637,,,,0.0,0.0,0.03739748306238653,,,,,,360549,12,7.636363636363637,2.335496832484569,11,,0.015008254539996999,,,,,,,,,,,,,0.06,0.03636363636363637,0.09,0.05,0.013636363636363636,,,,,,,,0.01,58.55,,,43,0.8660254037844386,4.0,4.0,,,,,9,
j_2372285,0,,0.5000000000000001,13.0,8.333333333333334,13.0,11.0,,2.6666666666666665,,,,0.0,0.0,0.03130952070339337,,,,,,360620,23,7.666666666666667,13.279056191361391,3,,0.014979029358897542,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.01,58.745,,,36,0.8660254037844386,4.0,4.0,,,,,3,
j_1309297,0,,0.5000000000000001,18.0,18.0,26.0,26.0,,8.0,,,,0.0,0.0,0.0017394178168551875,,,,,,360664,2,2.0,,1,,0.015006002400960384,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.01,58.24,,,2,0.8660254037844386,4.0,4.0,,,,,1,
j_2077440,0,,0.5000000000000001,78.0,30.254295532646047,638.0,303.9209621993127,,273.6666666666667,,,,0.0,0.0,0.26700063488727127,,,,,,360692,307,23.927835051546392,31.294236802021118,291,,0.015074998115625238,,,,,,,,,,,,,1.55,0.09498281786941581,1.88,0.11608247422680412,0.021099656357388315,,,,,,,,0.01,58.21,,,307,0.8660254037844386,4.0,4.0,,,,,288,
j_595881,0,,0.5000000000000001,2.0,2.0,32.0,32.0,,30.0,,,,0.0,0.0,0.04870369887194525,,,,,,360917,56,56.0,,1,,0.014859945018203433,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.01,59.595,,,56,0.8660254037844386,4.0,4.0,,,,,1,
j_1048683,0,,0.5000000000000001,11.0,11.0,15.0,15.0,,4.0,,,,0.0,0.0,0.0017394178168551875,,,,,,360980,2,2.0,,1,,0.014904240256352933,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.01,59.81,,,2,0.8660254037844386,4.0,4.0,,,,,1,
j_2516297,0,,0.5000000000000001,48.0,48.0,88.0,88.0,,40.0,,,,0.0,0.0,0.006087962358993156,,,,,,360997,7,7.0,,1,,0.015097757982939533,,,,,,,,,,,,,0.03,0.03,0.03,0.03,0.0,,,,,,,,0.01,59.685,,,7,0.8660254037844386,4.0,4.0,,,,,1,
j_103915,0,,0.5000000000000001,66.0,27.0,66.0,38.5,,11.5,,,,0.0,0.0,0.005218253450565562,,,,,,361088,6,3.0,2.943920288775949,4,,0.015054572826496049,,,,,,,,,,,,,0.08,0.0375,0.03,0.02,-0.0175,,,,,,,,0.01,59.515,,,6,0.8660254037844386,4.0,4.0,,,,,4,
j_1820154,0,,0.5000000000000001,37.0,24.0,64.0,44.0,,20.0,,,,0.0,0.0,0.005218253450565562,,,,,,361146,6,3.0,2.6457513110645907,3,,0.015142337976983646,,,,,,,,,,,,,0.17,0.08,0.17,0.08333333333333333,0.003333333333333334,,,,,,,,0.01,58.895,,,6,0.8660254037844386,4.0,4.0,,,,,3,
j_1718427,0,,0.5000000000000001,92.0,84.33333333333333,96.0,90.33333333333333,,6.0,,,,0.0,0.0,0.12349866499671831,,,,,,361150,3,2.0,1.0,3,,0.015203344735841885,,,,,,,,,,,,,0.03,0.023333333333333334,0.04,0.03,0.006666666666666667,,,,,,,,0.01,58.92,,,142,0.8660254037844386,4.0,4.0,,,,,3,
j_1669831,0,0.23377439091552984,0.5000000000000001,110.0,96.84615384615384,192.0,135.4903846153846,181.45161224473205,38.64423076923077,1150.0,0.6778854739940182,0.0053010692357655055,0.0,0.0,0.19742392221306376,15.956545443151569,5.0,0.11111111109876542,4.0,1.0,361347,99,13.490384615384615,15.755409114189614,104,230.0,0.015013887846257788,,,,,,,,,,,90.0,11.555555555555555,0.15,0.05336538461538461,0.2,0.06634615384615385,0.012980769230769231,0.45021645021450124,50.0,50.0,450.0,0.39,0.27555555555555555,2.48,0.01,59.595,124.0,0.4444444444444444,227,0.8660254037844386,4.0,4.0,9.0,230.0,70.44444444444444,104.0,100,9.0
j_1013786,0,,0.5000000000000001,111.0,42.36338126972992,348.0,89.86075061381972,,47.48071528751753,,,,0.0,0.0,0.3922387177008448,,,,,,361387,96,42.02244039270687,11.91641302022681,2852,,0.014997000599880022,,,,,,,,,,,,,0.2,0.032616625745352505,0.28,0.034317783233953,0.001700561009817672,,,,,,,,0.01,60.71,,,451,0.8660254037844386,4.0,4.0,,,,,2728,
j_958168,0,,0.5000000000000001,125.0,91.6027027027027,321.0,193.52972972972972,,101.6522911051213,,,,0.0,0.0,0.9149337716658286,,,,,,361466,380,106.77897574123989,91.29340694365877,371,,0.0150093808630394,,,,,,,,,,,,,0.45,0.1578108108108108,0.71,0.20491891891891895,0.0469811320754717,,,,,,,,0.01,62.275,,,1052,0.8660254037844386,4.0,4.0,,,,,337,
j_2158333,0,,0.5000000000000001,81.0,45.642857142857146,174.0,89.0,,43.357142857142854,,,,0.0,0.0,0.0695767126742075,,,,,,361492,80,20.642857142857142,21.624797528112673,14,,0.0150093808630394,,,,,,,,,,,,,0.96,0.13999999999999999,1.04,0.16357142857142856,0.023571428571428577,,,,,,,,0.01,65.13,,,80,0.8660254037844386,4.0,4.0,,,,,14,
j_1341259,0,,0.5000000000000001,14.0,14.0,14.0,14.0,,0.0,,,,0.9434821110020415,0.0,0.0,,,,,,361609,0,0.0,,1,,0.015018397536982805,90.0,39.578908445496225,13.287735994577371,7.649903860375684,98.0,89.66765271409555,4.842492750917398,49.53688507617216,39.34120248483952,0.4563215500665582,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.01,65.475,,,0,0.8660254037844386,4.0,4.0,,,,,1,
j_374496,0,0.10831917705264253,0.5000000000000001,92.0,70.77777777777777,97.0,74.33333333333333,263.1578940443213,3.5555555555555554,18.0,0.3494633415053512,0.0040675680215075056,0.0,0.0,0.01913359598540706,9.382026634673881,3.0,0.12244897957434402,2.0,0.8571428571428571,361619,2,0.8888888888888888,0.6009252125773316,9,25.0,0.01514692517418964,,,,,,,,,,,3.0,1.2857142857142858,0.02,0.02,0.02,0.02,0.0,0.3461538461405325,100.0,100.0,700.0,0.49,0.38,2.66,0.01,65.455,266.0,0.2857142857142857,22,0.8660254037844386,4.0,4.0,7.0,6.0,4.285714285714286,9.0,7,7.0
j_908616,1,,0.5000000000000001,135.0,77.45402708481825,721.0,140.38275124732715,,62.794452347083926,,,,0.0,0.9999999989999999,0.2339516963670227,,,,,,361620,111,5.750355618776672,6.046049551230657,1406,,0.01537751806858373,,,,,,,,,,,,,0.06,0.03893086243763365,0.07,0.04491803278688524,0.005974395448079656,,,,,,,,0.01,65.55,,,269,0.8660254037844386,4.0,4.0,,,,,988,
j_1619672,0,,0.5000000000000001,107.0,95.57142857142857,201.0,163.07142857142858,,67.5,,,,0.0,0.0,0.3052678268580854,,,,,,361664,130,104.10714285714286,24.132871827561317,28,,0.01555572839698219,,,,,,,,,,,,,0.27,0.20785714285714288,0.35,0.2714285714285714,0.06357142857142857,,,,,,,,0.015,66.88,,,351,0.8660254037844386,4.0,4.0,,,,,28,
j_1360547,0,,0.5000000000000001,146.0,65.06666666666666,345.0,190.2,,125.13333333333334,,,,0.0,0.0,0.11567128482086997,,,,,,361832,133,109.6,32.40546691091313,15,,0.015383432043688947,,,,,,,,,,,,,0.31,0.09066666666666667,0.31,0.098,0.007333333333333334,,,,,,,,0.015,68.6,,,133,0.8660254037844386,4.0,4.0,,,,,15,
j_1254613,0,0.24828598469602625,0.5000000000000001,110.0,81.81710384477184,300.0,123.48760330578513,253.6231877625499,41.67049946101329,324.0,0.6306561696109498,0.3026081233667115,0.0,0.0,0.09131943538489734,15.011085563134147,3.0,0.12244897957434402,2.0,0.8571428571428571,361916,22,10.975925260510241,3.5548180664311992,2783,108.0,0.015313935681470138,,,,,,,,,,,927.0,397.57142857142856,0.09,0.05609414301113906,0.11,0.07169601149838305,0.015601868487243983,25.53211009150888,100.0,100.0,700.0,0.59,0.39428571428571424,2.76,0.015,69.26,276.0,0.2857142857142857,105,0.8660254037844386,4.0,4.0,7.0,108.0,42.857142857142854,2783.0,1868,7.0
j_1273483,0,0.15155007869039033,0.5000000000000001,92.0,48.65384615384615,181.0,83.08653846153847,253.80710595480429,34.43269230769231,36.0,0.45255263766059,0.09479207571362447,0.0,0.0,0.010436506901131124,11.445719819385578,3.0,0.15999999996800002,2.0,0.8,361947,12,5.009615384615385,2.455408898807597,104,12.0,0.015586034912718205,,,,,,,,,,,74.0,20.8,0.25,0.04826923076923077,0.25,0.05028846153846153,0.002019230769230769,7.999999999384615,100.0,100.0,500.0,0.49,0.394,1.97,0.015,69.65,197.0,0.4,12,0.8660254037844386,4.0,4.0,5.0,12.0,10.6,104.0,103,5.0
j_1329231,0,0.08275334345983029,0.5000000000000001,62.0,35.666666666666664,81.0,63.333333333333336,249.99999874999995,27.666666666666668,6.0,0.26906581786785994,0.011817902846293618,0.0,0.0,0.0017394178168551875,7.772588722239782,3.0,0.22222222214814813,2.0,0.6666666666666666,362129,2,1.0,1.0,3,2.0,0.015375153751537514,,,,,,,,,,,1.0,1.0,0.3,0.11333333333333333,0.83,0.2833333333333333,0.17,0.9999999996666666,50.0,50.0,150.0,0.2,0.20000000000000004,0.6000000000000001,0.015,67.51,30.0,0.6666666666666666,2,0.8660254037844386,4.0,4.0,3.0,2.0,1.0,3.0,3,3.0
j_2396255,0,,0.5000000000000001,6.0,5.5,13.0,12.0,,6.5,,,,0.0,0.0,0.007827380175848343,,,,,,362272,9,8.5,0.7071067811865476,2,,0.015304560759106214,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.015,67.445,,,9,0.8660254037844386,4.0,4.0,,,,,2,
j_1688996,0,,0.5000000000000001,24.0,24.0,83.0,83.0,,59.0,,,,0.0,0.0,0.0008697089084275937,,,,,,362403,1,1.0,,1,,0.01518141794443601,,,,,,,,,,,,,0.15,0.15,0.17,0.17,0.020000000000000018,,,,,,,,0.015,67.485,,,1,0.8660254037844386,4.0,4.0,,,,,1,
j_2141568,0,,0.5000000000000001,42.0,29.666666666666668,44.0,37.0,,7.333333333333333,,,,0.0,0.0,0.0008697089084275937,,,,,,362474,1,0.6666666666666666,0.5773502691896258,3,,0.015213753232922561,,,,,,,,,,,,,0.03,0.023333333333333334,0.03,0.023333333333333334,0.0,,,,,,,,0.015,63.89,,,1,0.8660254037844386,4.0,4.0,,,,,3,
j_2421409,0,,0.5000000000000001,17.0,14.0,17.0,14.0,,0.0,,,,0.0,0.0,0.1104530313703044,,,,,,362541,1,0.3333333333333333,0.5773502691896258,3,,0.01520565650421957,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.015,62.555,,,127,0.8660254037844386,4.0,4.0,,,,,3,
j_1104721,0,,0.5000000000000001,128.0,72.77966101694915,818.0,471.08474576271186,,398.3050847457627,,,,0.0,0.0,0.43659387203065203,,,,,,362664,502,362.96610169491527,129.43843778383803,59,,0.015070454374199382,,,,,,,,,,,,,0.73,0.37491525423728816,1.2,0.6837288135593221,0.3088135593220339,,,,,,,,0.015,62.495,,,502,0.8660254037844386,4.0,4.0,,,,,52,
j_1891257,0,,0.5000000000000001,144.0,98.21081081081081,920.0,184.67567567567568,,86.46486486486486,,,,0.0,0.0,0.9999999999991303,,,,,,362816,952,36.432432432432435,98.44937469178407,185,,0.014998125234345707,,,,,,,,,,,,,0.62,0.09518918918918919,0.84,0.13891891891891892,0.04372972972972973,,,,,,,,0.015,64.695,,,1249,0.8660254037844386,4.0,4.0,,,,,179,
j_137347,0,0.0915880917554938,0.5000000000000001,41.0,41.0,88.0,88.0,263.15789335180057,47.0,60.0,0.2997227405283329,0.0007052904121617537,0.0,0.0,0.010436506901131124,8.38629436111989,4.0,2.9999999969999998,3.0,3.0,362827,12,12.0,,1,15.0,0.015013887846257788,,,,,,,,,,,1.0,1.0,0.02,0.02,0.02,0.02,0.0,0.06249999999609375,50.0,50.0,50.0,0.19,0.19,0.19,0.015,70.935,9.5,0.0,12,0.8660254037844386,4.0,4.0,1.0,15.0,15.0,1.0,1,1.0
j_1460692,0,0.006924608442782086,0.5000000000000001,24.0,24.0,30.0,29.0,999.99999,5.0,5.0,0.020254518898465957,0.003915600671426804,0.0,0.0,0.0017394178168551875,2.791759469228055,1.0,0.0,0.0,0.0,362939,2,2.0,0.0,2,5.0,0.015006002400960384,,,,,,,,,,,2.0,2.0,0.02,0.02,0.02,0.02,0.0,0.33333333327777775,100.0,100.0,100.0,0.1,0.1,0.1,0.015,70.97,10.0,1.0,2,0.8660254037844386,4.0,4.0,1.0,5.0,5.0,2.0,2,1.0
j_735574,0,,0.5000000000000001,44.0,36.22222222222222,85.0,55.44444444444444,,19.22222222222222,,,,0.0,0.0,0.002609126725282781,,,,,,363145,3,3.0,0.0,9,,0.014953271028037384,,,,,,,,,,,,,0.11,0.030000000000000002,0.11,0.030000000000000002,0.0,,,,,,,,0.015,70.95,,,3,0.8660254037844386,4.0,4.0,,,,,8,
j_1417947,0,,0.5000000000000001,43.0,43.0,67.0,67.0,,24.0,,,,0.0,0.0,0.0008697089084275937,,,,,,363220,1,1.0,,1,,0.014908684308609765,,,,,,,,,,,,,0.05,0.05,0.09,0.09,0.039999999999999994,,,,,,,,0.015,70.89,,,1,0.8660254037844386,4.0,4.0,,,,,1,
j_469103,0,0.12084362400883625,0.5000000000000001,33.0,15.75,33.0,18.75,346.15383816568067,3.0,968.0,0.3801202641658242,0.00015876848902512643,0.0,0.0,0.04522486323823487,9.99573227355399,4.0,0.9999999996666666,3.0,3.0,363350,23,11.5,12.7148207485071,4,243.0,0.01500712838598334,,,,,,,,,,,2.0,1.3333333333333333,0.02,0.02,0.02,0.02,0.0,0.016393442622883635,30.0,15.0,45.0,0.05,0.043333333333333335,0.13,0.015,69.91,2.15,0.0,52,0.8660254037844386,4.0,4.0,3.0,242.0,224.0,4.0,3,3.0
j_82146,0,,0.25881904510252074,28.0,14.428571428571429,78.0,58.42857142857143,,44.0,,,,0.0,0.0,0.007827380175848343,,,,,,363606,9,8.714285714285714,0.48795003647426677,7,,0.0147612369916599,,,,,,,,,,,,,0.09,0.04714285714285714,0.09,0.048571428571428564,0.0014285714285714299,,,,,,,,0.015,70.095,,,9,0.9659258262890683,4.0,5.0,,,,,7,
j_2267476,0,,0.25881904510252074,11.0,6.5,38.0,27.0,,20.5,,,,0.0,0.0,0.00956679799270353,,,,,,363637,11,10.0,1.4142135623730951,2,,0.014746000147460001,,,,,,,,,,,,,0.17,0.095,0.2,0.115,0.019999999999999997,,,,,,,,0.015,70.14,,,11,0.9659258262890683,4.0,5.0,,,,,2,
j_2158024,0,,0.25881904510252074,6.0,6.0,8.0,8.0,,2.0,,,,0.0,0.0,0.005218253450565562,,,,,,363652,6,6.0,,1,,0.014798372179060302,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.015,69.83,,,6,0.9659258262890683,4.0,5.0,,,,,1,
j_1855105,0,,0.25881904510252074,61.0,50.30128205128205,133.0,74.52564102564102,,24.224358974358974,,,,0.0,0.0,0.01913359598540706,,,,,,363689,14,9.743589743589743,1.4891946074945688,156,,0.0147612369916599,,,,,,,,,,,,,0.05,0.04012820512820513,0.05,0.04557692307692308,0.00544871794871795,,,,,,,,0.015,69.805,,,22,0.9659258262890683,4.0,5.0,,,,,153,
j_556786,0,,0.25881904510252074,15.0,12.666666666666666,15.0,12.666666666666666,,0.0,,,,0.0,0.0,0.011306215809558718,,,,,,363714,1,0.3333333333333333,0.5773502691896258,3,,0.014804944851580428,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.015,69.82,,,13,0.9659258262890683,4.0,5.0,,,,,3,
j_650310,0,0.00035027103539689546,0.25881904510252074,68.0,68.0,68.0,68.0,499.9999975,0.0,4.0,0.0,0.0023351402359793032,0.0,0.0,0.0,2.386294361119891,1.0,0.0,0.0,0.0,363829,0,0.0,,1,4.0,0.014731879787860933,,,,,,,,,,,1.0,1.0,0.02,0.02,0.02,0.02,0.0,0.19999999996,100.0,100.0,100.0,0.2,0.2,0.2,0.015,69.855,20.0,1.0,0,0.9659258262890683,4.0,5.0,1.0,4.0,4.0,1.0,1,1.0
j_32019,0,,0.25881904510252074,50.0,26.176470588235293,50.0,26.176470588235293,,0.0,,,,0.0,0.0,0.012175924717986312,,,,,,363832,0,0.0,0.0,51,,0.015042117930204572,,,,,,,,,,,,,0.02,0.02,0.02,0.02,-0.006274509803921568,,,,,,,,0.015,69.435,,,14,0.9659258262890683,4.0,5.0,,,,,31,
j_927964,0,0.11620317022302133,0.25881904510252074,125.0,105.07377049180327,535.0,317.4672131147541,136.05442139849137,212.39344262295083,100.0,0.35144129345126257,0.02831976916290409,0.0,0.0,0.043485445421379686,9.421622267806518,2.0,0.12499999996875,1.0,0.5,363915,50,22.66393442622951,4.684439964476916,122,50.0,0.014949917775452235,,,,,,,,,,,84.0,30.5,0.22,0.04008196721311475,0.23,0.05,0.009918032786885248,2.3921568626981933,50.0,50.0,200.0,0.39,0.3675,1.47,0.015,69.1,73.5,0.5,50,0.9659258262890683,4.0,5.0,4.0,50.0,42.25,122.0,120,4.0
j_1135307,0,,0.25881904510252074,79.0,72.5,83.0,77.0,,4.5,,,,0.0,0.0,0.0017394178168551875,,,,,,364019,2,2.0,0.0,2,,0.0159821000479463,,,,,,,,,,,,,0.37,0.2,0.42,0.22499999999999998,0.024999999999999994,,,,,,,,0.015,69.165,,,2,0.9659258262890683,4.0,5.0,,,,,2,
j_783143,0,0.12389023113528326,0.25881904510252074,69.0,51.0,100.0,75.82692307692308,202.02020120395878,24.826923076923077,4.0,0.3093855751358511,0.20542430614666446,0.0,0.0,0.0017394178168551875,8.579729825986222,2.0,0.187499999953125,1.0,0.75,364081,2,1.7884615384615385,0.4984894225297637,52,2.0,0.015952779771875248,,,,,,,,,,,49.0,13.0,0.13,0.04865384615384616,0.15,0.07,0.021346153846153845,17.333333327555554,50.0,50.0,200.0,0.39,0.2475,0.99,0.015,69.11,49.5,0.25,2,0.9659258262890683,4.0,5.0,4.0,2.0,1.0,52.0,48,4.0
j_791377,0,,0.25881904510252074,98.0,72.26315789473684,250.0,164.42105263157896,,92.15789473684211,,,,0.9825768469903242,0.0,0.09044972647646975,,,,,,364091,104,56.0,22.063040991163884,19,,0.015969338869370808,87.0,43.47933042212518,11.953156038503733,7.827510917030568,98.0,91.26215429403203,3.856821310876085,53.02012663755459,43.628365356623,0.4752299854439593,,,0.19,0.09789473684210527,0.36,0.17473684210526316,0.07684210526315789,,,,,,,,0.015,69.1,,,104,0.9659258262890683,4.0,5.0,,,,,17,
j_1706878,0,,0.25881904510252074,84.0,67.66666666666667,90.0,85.0,,17.333333333333332,,,,0.0,0.0,0.0008697089084275937,,,,,,364196,1,1.0,0.0,3,,0.01592356687898089,,,,,,,,,,,,,0.04,0.02666666666666667,0.04,0.02666666666666667,0.0,,,,,,,,0.015,69.615,,,1,0.9659258262890683,4.0,5.0,,,,,3,
