job_name,instance_count,label_failed_instance_count,first_start_time,primary_machine_id,unique_machines,seq_no_mean,total_seq_no_mean,job_failure,task_count,unique_task_count,total_instances,max_instances_per_task,mean_instances_per_task,dag_depth,fan_in_mean,fan_in_max,root_task_ratio,plan_cpu_mean,plan_cpu_max,plan_cpu_sum,plan_mem_mean,plan_mem_max,plan_mem_sum,resource_product_sum,task_start_min,parallelism_proxy,dependency_density,cpu_mem_ratio,critical_path_proxy,dag_complexity,machine_cpu_mean,machine_cpu_max,machine_mem_mean,machine_mem_max,machine_net_in_mean,machine_net_out_mean,machine_disk_mean,machine_pressure,machine_id_x,machine_id_y,time_stamp,submit_hour,submit_day,sin_hour,cos_hour,prev_failure_rate_200,prev_arrival_gap_200,local_arrival_density_200,cx_dag,cx_pressure,cx_repetition,cx_parallel,cx_resource,complexity_score
j_767384,41,0,595308,m_1290,40,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,80.785,0.012378535619236245,0.0,0.0,0.0,0.0,0.0,0.0
j_2253874,355,0,595328,m_108,341,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.11,79.785,0.012533684276493076,0.0,0.0,0.0,0.0,0.0,0.0
j_1019949,1,1,595556,m_869,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,100.0,100.0,100.0,0.1,0.1,0.1,10.0,595554.0,0.5,1.0,999.99999,2.0794415416798357,6.386294361119891,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.11,79.42,0.012591286829513977,0.38230953217723085,0.0,0.0007847815168251034,0.002322966707230383,0.026728319991375513,0.1191682698854839
j_1040568,1,1,595594,m_497,1,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,79.62,0.012559658377292136,0.0,0.0,0.0,0.0,0.0,0.0
j_878004,1,0,595675,m_3289,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.12,79.5,0.012578616352201259,0.0,0.0,0.0,0.0,0.0,0.0
j_1821264,396,0,595793,m_1354,388,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.12,79.5,0.012578616352201259,0.0,0.0,0.0,0.0,0.0,0.0
j_366796,3,0,595807,m_1803,3,1.0,1.0,0,3.0,3.0,3.0,1.0,1.0,2.0,0.6666666666666666,1.0,0.3333333333333333,100.0,100.0,300.0,0.3933333333333333,0.49,1.18,118.0,595807.0,0.75,0.16666666666666666,254.23728748922724,1.3862943611198906,5.772588722239782,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.12,79.78,0.0125344697919278,0.34557061874361333,0.0,0.00235434455047531,0.0034844500608455747,0.3153941758982311,0.1518561311995168
j_1541103,5,0,595895,m_2897,5,1.0,1.0,0,2.0,2.0,5.0,4.0,2.5,2.0,0.5,1.0,0.5,100.0,100.0,200.0,0.345,0.39,0.69,69.0,595895.0,1.6666666666666667,0.16666666666666666,289.85507162360847,3.2188758248682006,5.8903717578961645,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,79.72,0.01254390366281987,0.35262158988806114,0.0,0.003923907584125517,0.007743222357434611,0.18442540794049106,0.135200357648726
j_1955289,2,0,595995,,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,32.8,45.0,91.45,94.0,44.98,35.8065,6.9,0.43716666666666665,m_2138,m_2138,595910.0,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,79.89,0.012517211165352359,0.0,0.8175745791640207,0.0,0.0,0.0,0.20439364479100516
j_2147829,4,0,596138,m_3018,4,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,80.19,0.012470382840753212,0.0,0.0,0.0,0.0,0.0,0.0
j_709779,1,0,596151,m_1208,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,80.705,0.012390806021931726,0.0,0.0,0.0,0.0,0.0,0.0
j_383312,290,0,596217,m_1008,290,1.0,1.0,0,301.0,301.0,301.0,1.0,1.0,6.0,2.20265780730897,5.0,0.0,399.66777408637876,400.0,120300.0,3.435714285714286,3.44,1034.15,413445.0,596204.0,0.9966887417218543,0.007293568898374073,116.32741861914175,4.1588830833596715,22.420854034749738,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,80.74,0.012385434728758981,0.9999999999401359,0.0,0.23621923656435612,0.004630549528982419,0.9999999999973272,0.48612746789564065
j_310293,1,0,596324,m_2655,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,80.98,0.012348728081007655,0.0,0.0,0.0,0.0,0.0,0.0
j_2189742,1,0,596500,m_3646,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,81.115,0.012328176046353943,0.0,0.0,0.0,0.0,0.0,0.0
j_349797,1,0,596503,m_1162,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.44,0.44,0.44,44.0,596503.0,0.5,0.0,227.27272675619832,0.6931471805599453,2.386294361119891,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,81.92,0.01220703125,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.11760460796205227,0.06096283669065427
j_392063,801,0,596645,m_325,797,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,81.295,0.01230087951288517,0.0,0.0,0.0,0.0,0.0,0.0
j_456495,771,0,596660,m_879,708,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,81.62,0.012251899044351873,0.0,0.0,0.0,0.0,0.0,0.0
j_568018,1,0,596807,m_1051,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,81.455,0.012276717205819165,0.0,0.0,0.0,0.0,0.0,0.0
j_277100,633,0,596946,m_3182,607,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,82.075,0.012183978068839476,0.0,0.0,0.0,0.0,0.0,0.0
j_1434758,1,1,596972,m_759,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,100.0,100.0,100.0,0.1,0.1,0.1,10.0,596969.0,0.5,1.0,999.99999,2.0794415416798357,6.386294361119891,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.11,82.615,0.012104339405676935,0.38230953217723085,0.0,0.0007847815168251034,0.002322966707230383,0.026728319991375513,0.1191682698854839
j_2393202,1,0,597276,m_3929,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,82.04,0.012189176011701608,0.0,0.0,0.0,0.0,0.0,0.0
j_1871197,18,0,597277,m_1140,18,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,82.97,0.01205254911413764,0.0,0.0,0.0,0.0,0.0,0.0
j_176306,1,0,597302,m_1463,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,82.97,0.01205254911413764,0.0,0.0,0.0,0.0,0.0,0.0
j_948081,19,0,597345,m_2801,18,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,82.9,0.012062726176115802,0.0,0.0,0.0,0.0,0.0,0.0
j_501358,1,0,597461,,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,28.25,75.0,90.2,94.0,46.9325,36.282,4.55,0.41,m_2020,m_2020,597460.0,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,83.0,0.012048192771084338,0.0,0.7667683815263022,0.0,0.0,0.0,0.19169209538157556
j_362641,1,0,597561,m_2790,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,83.285,0.012006964039142703,0.0,0.0,0.0,0.0,0.0,0.0
j_850678,3,0,597593,m_2839,3,1.0,1.0,0,3.0,3.0,3.0,1.0,1.0,2.0,0.6666666666666666,1.0,0.3333333333333333,100.0,100.0,300.0,0.3933333333333333,0.49,1.18,118.0,597593.0,0.75,0.16666666666666666,254.23728748922724,1.3862943611198906,5.772588722239782,,,,,,,,,,,,21.0,6.0,-0.7071067811865477,0.7071067811865474,0.115,83.21,0.012017786323759164,0.34557061874361333,0.0,0.00235434455047531,0.0034844500608455747,0.3153941758982311,0.1518561311995168
j_2097304,1,0,597772,m_1776,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,82.995,0.012048918609554793,0.0,0.0,0.0,0.0,0.0,0.0
j_1089593,3,0,597811,m_1006,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,83.875,0.011922503725782414,0.0,0.0,0.0,0.0,0.0,0.0
j_2457039,141,0,598018,m_1088,126,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,83.83,0.011928903733746868,0.0,0.0,0.0,0.0,0.0,0.0
j_2135538,1,0,598041,m_2860,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,84.805,0.011791757561464535,0.0,0.0,0.0,0.0,0.0,0.0
j_1980075,3,0,598104,m_2516,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,84.89,0.011779950524207798,0.0,0.0,0.0,0.0,0.0,0.0
j_783088,8,0,598181,m_789,7,1.0,1.0,0,4.0,4.0,8.0,3.0,2.0,3.0,1.0,2.0,0.5,100.0,100.0,400.0,0.495,0.69,1.98,198.0,598181.0,1.6,0.2,202.0202016120804,4.1588830833596715,8.80666248977032,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,85.195,0.01173777803861729,0.5272026039082308,0.0,0.006278252134600827,0.007433493463137226,0.5292207358292352,0.23960065338651523
j_1648628,5092,0,598195,m_2768,3446,1.0,1.0,0,4.0,4.0,5156.0,3492.0,1289.0,3.0,0.75,2.0,0.5,100.0,100.0,400.0,0.395,0.59,1.58,158.0,598280.0,1031.2,0.15,253.16455632110237,24.475548734420492,15.157548206485059,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,82.855,0.012069277653732424,0.9073924307427236,0.0,0.9999999999992152,0.9999999999953542,0.42230745586373314,0.6355638476015624
j_2160877,1,0,598321,m_43,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,82.11,0.01217878455730118,0.0,0.0,0.0,0.0,0.0,0.0
j_84442,2152,0,598325,m_631,1448,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,81.945,0.012203307096223078,0.0,0.0,0.0,0.0,0.0,0.0
j_1148185,1778,0,598440,m_120,1316,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,81.88,0.012212994626282366,0.0,0.0,0.0,0.0,0.0,0.0
j_2098538,1,0,598523,m_205,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,82.235,0.012160272390101538,0.0,0.0,0.0,0.0,0.0,0.0
j_2213779,158,0,598692,m_1396,152,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,82.34,0.012144765606023802,0.0,0.0,0.0,0.0,0.0,0.0
j_1527738,257,0,599106,m_1047,182,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,83.05,0.012040939193257074,0.0,0.0,0.0,0.0,0.0,0.0
j_1048218,5,0,599308,m_1082,5,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,85.005,0.01176401388153638,0.0,0.0,0.0,0.0,0.0,0.0
j_983787,2,0,599425,,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,56.65,88.0,93.35,95.0,40.251,33.3215,8.1,0.527,m_2134,m_2134,599370.0,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,85.795,0.01165569089107757,0.0,0.98557789527893,0.0,0.0,0.0,0.2463944738197325
j_1042274,9,0,599623,m_471,8,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,86.325,0.011584129742253113,0.0,0.0,0.0,0.0,0.0,0.0
j_2279320,2,0,599770,m_1825,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,87.225,0.011464603038119806,0.0,0.0,0.0,0.0,0.0,0.0
j_286119,4,0,599880,m_1696,4,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,87.94,0.011371389583807142,0.0,0.0,0.0,0.0,0.0,0.0
j_439782,62,0,599916,m_1164,50,1.0,1.0,0,2.0,2.0,62.0,61.0,31.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.395,0.59,0.79,39.5,599916.0,20.666666666666668,0.16666666666666666,126.58227816055118,8.254268770090183,8.241747015059643,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,88.015,0.011361699710276658,0.49338446796837027,0.0,0.048656454043156404,0.09601595723218917,0.10557686396593328,0.1855527316767029
j_593307,1,1,600174,m_1102,1,1.0,1.0,1,3.0,3.0,28.0,26.0,9.333333333333334,4.0,3.0,3.0,0.0,10.0,10.0,10.0,0.05,0.05,0.05,0.5,600133.0,7.0,0.75,199.99999600000007,13.183347464017316,11.753590191106365,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.115,87.985,0.011365573677331363,0.7036176714185766,0.0,0.021973882471102893,0.032521533901225363,0.0013364159995687757,0.21946007628135752
j_400444,23,0,600310,,21,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,21.2,39.0,87.85,91.0,43.214,30.535500000000003,2.5,0.3718333333333333,m_2032,m_2032,600220.0,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.12,89.105,0.011222714774704,0.0,0.6953903492622684,0.0,0.0,0.0,0.1738475873155671
j_2166556,4,0,600394,m_1788,4,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.12,89.66,0.011153245594467991,0.0,0.0,0.0,0.0,0.0,0.0
j_562984,3,0,600561,m_1188,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.12,90.005,0.011110493861452141,0.0,0.0,0.0,0.0,0.0,0.0
j_1237431,1085,0,600600,m_1046,1072,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.12,90.465,0.011053998784060133,0.0,0.0,0.0,0.0,0.0,0.0
j_1046244,21,0,600808,m_1134,21,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.12,90.53,0.011046062078868883,0.0,0.0,0.0,0.0,0.0,0.0
j_2016081,24,0,600870,m_3296,23,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.12,90.995,0.01098961481400077,0.0,0.0,0.0,0.0,0.0,0.0
j_360108,66,0,600952,m_1093,66,1.0,1.0,0,10.0,10.0,66.0,44.0,6.6,2.0,0.8,1.0,0.2,100.0,100.0,1000.0,0.41200000000000003,0.49,4.12,412.0,600949.0,6.0,0.07272727272727274,242.71844601281927,7.613324979540639,9.602587892189337,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.12,90.975,0.010992030777686177,0.5748499328662134,0.0,0.05179558011045682,0.027875600486764598,0.9999999999973272,0.33440565694904634
j_1615013,3,0,601183,m_1334,3,1.0,1.0,0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,15.0,30.0,45.0,0.043333333333333335,0.05,0.13,2.15,601181.0,0.75,0.75,346.15383816568067,2.772588722239781,9.772588722239782,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.12,91.24,0.010960105217010085,0.5850268733783838,0.0,0.00235434455047531,0.0034844500608455747,0.005746588798145736,0.17724586952493512
j_796978,3,0,601196,m_3804,3,1.0,1.0,0,2.0,2.0,3.0,2.0,1.5,2.0,0.5,1.0,0.5,100.0,100.0,200.0,0.345,0.39,0.69,69.0,601196.0,1.0,0.16666666666666666,289.85507162360847,2.1972245773362196,5.484906649788,,,,,,,,,,,,22.0,6.0,-0.5000000000000004,0.8660254037844384,0.12,92.16,0.010850694444444444,0.32834880084489526,0.0,0.00235434455047531,0.004645933414460766,0.18442540794049106,0.12721849313928266
j_1963607,1,0,601335,m_3279,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.12,92.05,0.010863661053775123,0.0,0.0,0.0,0.0,0.0,0.0
j_959231,3,0,601363,m_1474,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.12,92.44,0.010817827780181739,0.0,0.0,0.0,0.0,0.0,0.0
j_1971450,23,0,601402,,20,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,29.55,43.0,91.55,95.0,49.457,41.413,7.8,0.42966666666666664,m_2098,m_2098,601350.0,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.12,92.31,0.010833062506770665,0.0,0.8035483282824419,0.0,0.0,0.0,0.20088708207061048
j_2263731,64,0,601440,m_1011,64,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.12,92.375,0.010825439783491205,0.0,0.0,0.0,0.0,0.0,0.0
j_1253364,1,0,601574,m_287,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.12,92.245,0.010840695972681445,0.0,0.0,0.0,0.0,0.0,0.0
j_1103646,19,0,601643,m_2525,17,1.0,1.0,0,2.0,2.0,19.0,14.0,9.5,2.0,0.5,1.0,0.5,100.0,100.0,200.0,0.345,0.39,0.69,69.0,601643.0,6.333333333333333,0.16666666666666666,289.85507162360847,5.41610040220442,7.0943445622221,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.12,92.915,0.010762524888338804,0.4246962944895636,0.0,0.014910848819676964,0.029424244958251515,0.18442540794049106,0.161722963604632
j_934188,1,0,601661,m_1345,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,100.0,100.0,100.0,0.59,0.59,0.59,59.0,601659.0,0.5,1.0,169.49152513645507,2.0794415416798357,6.386294361119891,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.12,92.955,0.010757893604432252,0.38230953217723085,0.0,0.0007847815168251034,0.002322966707230383,0.15769708794911555,0.1388135850791449
j_1683458,125,0,601673,m_2431,106,1.0,1.0,0,14.0,14.0,125.0,43.0,8.928571428571429,5.0,0.9285714285714286,4.0,0.5714285714285714,100.0,100.0,1400.0,0.3885714285714285,0.59,5.4399999999999995,544.0,601672.0,8.333333333333334,0.06190476190476191,257.35294051416525,18.920948169591306,16.544332108053688,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.12,93.035,0.010748642983823293,0.9904109505070782,0.0,0.09809768960313792,0.03871611178717305,0.9999999999973272,0.4676453553602692
j_1094289,77,0,601835,m_1155,67,1.0,1.0,0,6.0,6.0,77.0,23.0,12.833333333333334,3.0,0.8333333333333334,2.0,0.3333333333333333,100.0,100.0,600.0,0.395,0.59,2.37,237.0,601835.0,11.0,0.11904761904761905,253.16455632110237,9.534161491043838,11.302618975744906,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.12,92.985,0.010754422756358552,0.6766207018739402,0.0,0.06042817679553296,0.051105267559068426,0.6334611837955997,0.3147354047847122
j_2329736,1,0,601923,m_3416,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.12,93.585,0.010685473099321474,0.0,0.0,0.0,0.0,0.0,0.0
j_579421,6,0,602137,m_3676,4,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,93.53,0.010691756655618518,0.0,0.0,0.0,0.0,0.0,0.0
j_750252,57,0,602245,m_1088,57,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,94.55,0.010576414595452142,0.0,0.0,0.0,0.0,0.0,0.0
j_238205,3,0,602306,m_1708,3,1.0,1.0,0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,15.0,30.0,45.0,0.043333333333333335,0.05,0.13,2.15,602303.0,0.75,0.75,346.15383816568067,2.772588722239781,9.772588722239782,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,94.81,0.010547410610695074,0.5850268733783838,0.0,0.00235434455047531,0.0034844500608455747,0.005746588798145736,0.17724586952493512
j_404192,9,0,602319,m_1193,9,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,94.6,0.010570824524312896,0.0,0.0,0.0,0.0,0.0,0.0
j_1089027,7,0,602401,m_2972,6,1.0,1.0,0,3.0,3.0,7.0,6.0,3.5,4.0,3.0,3.0,0.0,20.0,30.0,40.0,0.05,0.05,0.1,2.0,0.0,1.75,0.75,399.99999200000013,7.783640596221253,10.465735902799725,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,94.6,0.010570824524312896,0.6265214803202676,0.0,0.005493470617775723,0.008130383475306341,0.005345663998275103,0.19080187180978386
j_1466772,201,0,602888,m_3420,200,1.0,1.0,0,3.0,3.0,204.0,152.0,68.0,2.0,0.6666666666666666,1.0,0.3333333333333333,100.0,100.0,300.0,0.3933333333333333,0.49,1.18,118.0,602885.0,51.0,0.16666666666666666,254.23728748922724,10.06087584278487,9.7093043402583,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,94.85,0.010542962572482868,0.5812384131068433,0.0,0.16009542943232108,0.23694260413749907,0.3153941758982311,0.28123635535226066
j_1601655,16,0,602919,m_2785,14,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,97.07,0.010301844030081385,0.0,0.0,0.0,0.0,0.0,0.0
j_2411142,3,0,603414,m_110,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,96.905,0.010319384964656106,0.0,0.0,0.0,0.0,0.0,0.0
j_2200289,2,0,603494,m_697,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,98.9,0.010111223458038422,0.0,0.0,0.0,0.0,0.0,0.0
j_1896464,3,0,603615,m_1344,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,99.295,0.01007100055390503,0.0,0.0,0.0,0.0,0.0,0.0
j_2258155,1,0,603656,m_2396,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,99.51,0.010049241282283187,0.0,0.0,0.0,0.0,0.0,0.0
j_1501449,1,0,603923,m_1388,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,99.595,0.010040664692002611,0.0,0.0,0.0,0.0,0.0,0.0
j_1588916,200,0,604108,m_1039,196,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,100.07,0.0099930048965724,0.0,0.0,0.0,0.0,0.0,0.0
j_467340,3257,0,604697,m_1141,2187,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,-0.25881904510252157,0.9659258262890681,0.115,100.875,0.009913258983890954,0.0,0.0,0.0,0.0,0.0,0.0
j_738716,9,0,604806,m_1367,9,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,0.0,1.0,0.115,102.535,0.00975276734773492,0.0,0.0,0.0,0.0,0.0,0.0
j_1999261,2,0,604874,m_1800,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,0.0,1.0,0.115,102.615,0.009745163962383667,0.0,0.0,0.0,0.0,0.0,0.0
j_1123273,2,0,604916,m_1543,2,1.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,100.0,100.0,200.0,0.345,0.39,0.69,69.0,604916.0,0.6666666666666666,0.16666666666666666,289.85507162360847,1.3862943611198906,5.19722457733622,,,,,,,,,,,,0.0,7.0,0.0,1.0,0.115,102.385,0.009767055721052888,0.3111269829461773,0.0,0.0015695630336502067,0.0030972889429738437,0.18442540794049106,0.12170193387142045
